537e4dbd498e244d9f894e9f,1400786365,37.30654155,-122.0327934
537e33af498e18ba532f1657,1400779695,37.25709692,-122.0336435
537d0a74498e40cbdbce2ce2,1400703604,37.223738,-121.983481
537d01d2498edd21721e0a6b,1400701394,37.225504,-121.982643
537cfdc1498ee1db72039ef3,1400700353,37.226982,-121.9817467
537bcc74498ecfbbbb35f44d,1400622196,37.41239784,-122.0588116
537bb08a498e6b72380b27ba,1400615050,37.393471,-122.078347
537b8e69498eca83e57d526e,1400606313,37.41239784,-122.0588116
537a7183498e72136fbdb043,1400533379,37.2579705,-122.0335705
537a5f1f498e993822c62e58,1400528671,37.25858152,-122.032766
5379043d498e4e71f2b82f8f,1400439869,37.31920104,-122.033021
5377bf36498e2ac9d8b6bdf9,1400356662,36.96218602,-122.0241916
5376c475498e3af02da98e07,1400292469,37.25731,-122.034064
537667bb498ec2586bd7d531,1400268731,37.31920104,-122.033021
5374f87e498e0c21a8ea3d93,1400174718,37.25709692,-122.0336435
5373d689498e463d5c94b6d8,1400100489,37.41050974,-122.0596995
5373cf30498ec32a79118610,1400098608,37.39454184,-122.0783212
5373bd90498ebb371dd1fd6d,1400094096,37.39456045,-122.0784488
537284bd498ebb2fbe587fe5,1400014013,37.25709692,-122.0336435
53727887498e78d1aa731ae8,1400010887,37.2579705,-122.0335705
53726cce498e9b3e758f73c4,1400007886,37.25731162,-122.0342865
53726cc3498ee373011140f3,1400007875,37.61642405,-122.3862791
5371573c498eade885cbd245,1399936828,37.61642405,-122.3862791
5370931e498e5456c9c169e2,1399886622,47.45358356,8.558092117
537059af11d2e624f916c081,1399871919,43.80207536,11.20101213
536fb782498ed6695ad526ca,1399830402,43.777799,11.254175
536f685b498e790dacc43bad,1399810139,43.762649,11.249496
536f649a498e5456c9981459,1399809178,43.765089,11.250021
536f4e91498e68416bbecae3,1399803537,43.77310811,11.25776768
536f4995498ead7a840d4e56,1399802261,43.77311585,11.25541806
536e6a2d498eade885631323,1399745069,43.77087849,11.2555093
536e2669498ead7a83e349a5,1399727721,43.78477415,11.25545025
536df64b498e5ae40d7fea3c,1399715403,43.544801,11.315974
536df327498e26b685e9e6df,1399714599,43.5833693,11.31643136
536dde0d498ec4585cad3014,1399709197,43.762765,11.264988
536dcb58498e73b42376a2d2,1399704408,43.77524628,11.24311209
536ce24b498e183580a1f856,1399644747,43.77657872,11.25318646
536c9838498e0596352c4ed8,1399625784,43.78183074,11.24881983
536bafff498eb0609b5b5640,1399566335,43.78183074,11.24881983
536b72f8498e1f8955cad607,1399550712,43.767704,11.255887
536b62b7498efe1da1bffe81,1399546551,43.78078309,11.25754073
536b455b498ee6f1fd8c20db,1399539035,43.78183074,11.24881983
536a56a3498e8e206c1e372a,1399477923,43.77146957,11.25396967
536a4e31498e9956c4fa8ab4,1399475761,43.7712875,11.25179172
536a1436498e964e91788770,1399460918,43.78078309,11.25754073
5368c8d911d223e48b497690,1399376089,43.77725005,11.25586909
5368c578498ecae6446cb265,1399375224,43.77311585,11.25541806
53689361498eaae6785a542d,1399362401,43.78183074,11.24881983
5367cb0d498ecae6444edda6,1399311117,43.78477415,11.25545025
5367bea4498e39264c3137c1,1399307940,43.80207536,11.20101213
53679470498ed17244665e7b,1399297136,47.45358356,8.558092117
5366d2e0498e25576990ff41,1399247584,37.61642405,-122.3862791
53668d98498e68a3e0b0cec3,1399229848,37.39145771,-122.0805877
53653e5e498e39264bd84f54,1399144030,37.23029649,-121.9796667
5365384b498e8d02daeaee8a,1399142475,37.2258961,-121.9824798
53652d24498e68a3e07b84c0,1399139620,37.23254263,-121.9789341
53645261498e35c9a56d0bdc,1399083617,37.25731,-122.034064
536408fa498ef5b66c47d9fe,1399064826,37.41050974,-122.0596995
5363f022498e34fa541833ae,1399058466,37.56354621,-122.3249706
5363cc3f498e8ed9277aebf8,1399049279,37.56386796,-122.3251355
5363085c498ead24bc629419,1398999132,37.255999,-122.0352692
5362ae6c498ef13e03716044,1398976108,37.39454184,-122.0783212
53629b9c498e52eada30f534,1398971292,37.392324,-122.079823
536159e511d22f15aa3cae2a,1398888933,37.41239784,-122.0588116
5361470e11d20b2c9235409d,1398884110,37.39145771,-122.0805877
53614192498e744ec7a6fc24,1398882706,37.393803,-122.0788816
536014b8498e3897bd3b8c16,1398805688,37.222086,-121.9830507
535fc58b498e62ea4ddee85d,1398785419,37.41050974,-122.0596995
535ea8a2498ea13f4fe38a68,1398712482,37.25709692,-122.0336435
535d85ce498eeafc3b726bdd,1398638030,37.41400487,-122.079134
535d78ae498ec3d7b291cdc6,1398634670,37.23632492,-121.9723392
535d540b498eeafc3b6a890c,1398625291,37.29286699,-121.9901705
535c006b498ed94bebc2c307,1398538347,37.25858152,-122.032766
535b417a498ed1334fa11209,1398489466,37.36662498,-121.9263044
535b17b3498e3c059409bbe9,1398478771,33.43697455,-111.9992208
535b121c498e6b1043b2c9c1,1398477340,33.43562441,-112.0030661
535ab86a498ec48546389f44,1398454378,40.49573803,-80.25630713
535aa6ef498ea8ae026b24ac,1398449903,40.4439016,-79.9464497
535aa540498e4ed9cfd19e38,1398449472,40.44407302,-79.94341135
535a8d06498e2a109ae77309,1398443270,40.44487255,-79.94873419
5359a872498e3c0593d674bb,1398384754,40.45935629,-79.92515087
5359a060498e3c0593d5b8e1,1398382688,40.4439016,-79.9464497
53593b94498ebbb66109949c,1398356884,40.44173368,-79.94627059
53586aa2498edf74e2c68bae,1398303394,40.44582192,-79.95488027
53584bf411d2ff2dfda2630c,1398295540,40.44461191,-79.9481146
5357c9da498ef482915557ba,1398262234,40.44173368,-79.94627059
53572a22498ef438ba3729c0,1398221346,40.451154,-79.935046
53572448498ee0b357f45615,1398219848,40.44847603,-79.93324217
53571952498ee0b357f386e6,1398217042,33.43562441,-112.0030661
5356d999498ebbb660b675fe,1398200729,33.43562441,-112.0030661
5356b12e498ee0b357e4fce5,1398190382,37.36662498,-121.9263044
5355590111d2b410b7ea2cde,1398102273,37.41239784,-122.0588116
535418e8498ea0536b2de751,1398020328,37.23632492,-121.9723392
5353363311d22751746f7f26,1397962291,37.32601085,-122.0151901
5352c9f1498eaf845bb7550c,1397934577,37.225195,-121.982245
534ff694498e3e6751596b5a,1397749396,37.41050974,-122.0596995
534f02d8498e92020089eee2,1397687000,37.41239784,-122.0588116
534eddb9498ef10221d3f098,1397677497,37.39136038,-122.080306
534da710498e9fc769c70a77,1397597968,37.226982,-121.9817467
534da672498e81af1b12b44e,1397597810,37.22740968,-121.9823655
534d70d2498ea9f6a1a9a9d5,1397584082,37.41239784,-122.0588116
534c7e8b498e7de6931a724e,1397522059,37.41239784,-122.0588116
534b2e9b498e8900ce8cbf18,1397436059,37.25731,-122.034064
534aec6811d2560509708d33,1397419112,36.97876379,-121.936698
534ae4a0498eabf9f8676347,1397417120,36.98722477,-121.9214358
534acb92498e7fbf4f94dcd3,1397410706,37.38201587,-122.0016389
5349ad97498e9b45635e34ae,1397337495,37.41050974,-122.0596995
534999ed498e9513fe089f91,1397332461,37.2579705,-122.0335705
534991c8498ecbd9803801d7,1397330376,37.25675395,-122.0343947
5348402e498ee8514e05e0eb,1397243950,37.25858152,-122.032766
53482d86498ec64f92185507,1397239174,37.25709692,-122.0336435
5346ed3e498e60f5a797fa07,1397157182,37.22319609,-121.9823878
5346be05498ee6ae23301b64,1397145093,37.41050974,-122.0596995
53460854498e90d5d8f30919,1397098580,37.393471,-122.078347
5345a947498e7d7884a4b2b6,1397074247,37.41239784,-122.0588116
53459b87498e263391e2b47e,1397070727,37.39367094,-122.0793032
53448eb1498ec1146b4d68a6,1397001905,37.61642405,-122.3862791
53446eb8498e37a063be3351,1396993720,36.0836502,-115.1498508
534455da498e1619972e4e50,1396987354,36.108815,-115.1703472
53431fec498ea2c40df45c4c,1396908012,36.05687084,-112.1406269
53430662498eef2df0117b48,1396901474,36.05845362,-112.1104926
5342ec0d498e91a479612a41,1396894733,35.32610801,-112.8744706
5342d35a498eba3b75b5c8e3,1396888410,35.23407915,-114.1396593
5342bc6f498e0885ac663397,1396882543,36.01626817,-114.7373647
5341e485498e09f6f0a14223,1396827269,36.0886443,-115.1763296
5341c57911d23beae9e799e6,1396819321,36.11203087,-115.1767199
53417fb4498ee1a37a18a2ff,1396801460,36.11221028,-115.176748
53408c3d498ef0131d67acd3,1396739133,36.11249811,-115.1757136
